lam_mono,lam_zuber,single_seed_raw_r2_mean,single_seed_raw_r2_std,ensemble_raw_r2,ensemble_log_r2,ensemble_mape,seconds
0.0,0.0,0.5613355239746489,0.17861560772317772,0.7309784203935459,0.843500265038402,37.761966040710774,106.89886260032654
0.3,0.0,0.5613639945258875,0.17903341688719457,0.7315504046617827,0.8434368322145953,37.75913584906904,23.401137113571167
0.0,0.1,0.6391492832858953,0.13991038813048348,0.7695360808399989,0.8295527962737617,37.222345061439334,40.32281446456909
0.3,0.1,0.6391946887421635,0.14023834122786072,0.770014391846604,0.8294433019137979,37.223458440967,23.63983416557312
