lam_mono,lam_zuber,single_seed_raw_r2_mean,single_seed_raw_r2_std,ensemble_raw_r2,ensemble_log_r2,ensemble_mape,seconds
0.0,0.0,0.8472585190539306,0.006743429085935758,0.8473994918923274,0.8920859850587975,20.436212068982194,28.853223085403442
0.3,0.0,0.8471801202025855,0.006737084701818409,0.84732076827438,0.8920791578739814,20.44017644954882,8.908923387527466
0.0,0.1,0.8472493774755888,0.00673898429092462,0.8473901574175632,0.892084998998429,20.436808506545415,8.604493379592896
0.3,0.1,0.8471708975963465,0.006732532897306787,0.847311346098514,0.8920781662482572,20.440762732701444,11.770253658294678
