track,model,n,r2,mae,rmse,log_rmse,mdape_pct,within_20pct
mentor_group_cv,median,55,-0.09641498998369902,1.3339341612933175,1.6001323698058327,0.6307520806848774,51.0387480240294,0.12727272727272726
mentor_group_cv,ridge_log,55,0.8023265008896397,0.5032822845135888,0.6794267686471207,0.2478763757309104,16.58977413022949,0.6
mentor_group_cv,poly2_ridge_log,55,0.9139056134653173,0.3350427183301557,0.4483899257761654,0.1824902642423621,9.661671745605743,0.8181818181818182
mentor_group_cv,elastic_log,55,0.8109803536524833,0.5136368292191389,0.6643881866208569,0.253485996100954,18.916632066188335,0.5818181818181818
mentor_group_cv,extra_trees_control,55,0.8092548106768466,0.41288250312692926,0.6674138663611833,0.2320758676640052,9.590546557802714,0.7454545454545455
leakage_control,Pnet/(L*W),55,1.0,0.0,0.0,0.0,0.0,1.0
